filepath,relative_path,split,class,filename,size_bytes,hash,width,height,mode,status,error,selected_for_calibration
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp77.png,datasets/calibration/dataset/test/cmp/cmp77.png,test,cmp,cmp77.png,48570,760b1f64a8518e43769406c36645def53411d0116a3d5180558ffb1e2e4c8405,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp95.png,datasets/calibration/dataset/test/cmp/cmp95.png,test,cmp,cmp95.png,36792,109f55c9888a43b058000e7daa59f2ab7b133e38406010b53207c2cd81f03833,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack10.png,datasets/calibration/dataset/test/crack/crack10.png,test,crack,crack10.png,32678,05e975832c1418ea91f28358e5598d5a5a90fa8dbd24477c5ac4a9026351c2d7,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack105.png,datasets/calibration/dataset/test/crack/crack105.png,test,crack,crack105.png,18371,7feafb9db5723e39bc64d0369424e5f7798a305c1bc3cf6382038f1ad7ebd762,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack110.png,datasets/calibration/dataset/test/crack/crack110.png,test,crack,crack110.png,26965,2b292d6cd49800d21ce7260b63ed03816d09f58442e2a9251f93331be56fa543,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack127.png,datasets/calibration/dataset/test/crack/crack127.png,test,crack,crack127.png,18722,b42e99de7c3293cf264907b5b51dd36f6e22d246d21cdb25e58a2a1a6b24bfbb,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack128.png,datasets/calibration/dataset/test/crack/crack128.png,test,crack,crack128.png,31727,5721e35fa0293550b7c51e28b03ca56e157bd3ac972ad1c7d5828b2b4936b72f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack143.png,datasets/calibration/dataset/test/crack/crack143.png,test,crack,crack143.png,27780,a505b08802a8db250db2710237617ec3d619e67a695c4ac6b5b93de35000e3c0,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack149.png,datasets/calibration/dataset/test/crack/crack149.png,test,crack,crack149.png,24544,4cbdcd588a54eac4ff98ffe4e753921b397969c5f7c561938efe8199c6d16481,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack150.png,datasets/calibration/dataset/test/crack/crack150.png,test,crack,crack150.png,32041,f1996ed2fc061c06a04c12df846669d653cd2b790eff733390e7998da3b50aed,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack158.png,datasets/calibration/dataset/test/crack/crack158.png,test,crack,crack158.png,39650,dbc4972d48b0a709ff1537d00d5cf2d0d86409af2fa870f4db08cd0e53f8e1a4,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack28.png,datasets/calibration/dataset/test/crack/crack28.png,test,crack,crack28.png,36184,5ac46ba1a3107ede9ef4f52c1ba3abca5992defc20d99b4b42cf66724cc460f7,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack34.png,datasets/calibration/dataset/test/crack/crack34.png,test,crack,crack34.png,44363,c44df5c021d2db20a18d7b1c5586d86a11ca330e19d42d3be4ad00be1209beb1,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack38.png,datasets/calibration/dataset/test/crack/crack38.png,test,crack,crack38.png,30319,ae5d27c1759ebbd9b935f6b0391b488ca9d91090d64bd864e98fd447caf4a399,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack39.png,datasets/calibration/dataset/test/crack/crack39.png,test,crack,crack39.png,28103,0b803fc75890f02a1b74eb2b7527bbdd0530277c3f575a64acffebfeea891f16,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack47.png,datasets/calibration/dataset/test/crack/crack47.png,test,crack,crack47.png,26013,d911088bef135900c70e80b39174ee91f5b8f403853007b04195d449a56828a8,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack52.png,datasets/calibration/dataset/test/crack/crack52.png,test,crack,crack52.png,30641,079f39d8bb9dcd06a696c9187be2bae8b7e845c116701a5a41b82995d8215e38,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack59.png,datasets/calibration/dataset/test/crack/crack59.png,test,crack,crack59.png,25135,d7857b408eba720c73e02f8825e845a34344947be562a49a7fa7917062f939fe,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack61.png,datasets/calibration/dataset/test/crack/crack61.png,test,crack,crack61.png,36989,f4bf933bea983d8afaf75dd6240df5ab183741a587dd7766d7432a39a8cded88,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack68.png,datasets/calibration/dataset/test/crack/crack68.png,test,crack,crack68.png,17247,9e854241a422e6504f33c54d83ea38c6b06a3aee5426b210d381b7548ceb533f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack7.png,datasets/calibration/dataset/test/crack/crack7.png,test,crack,crack7.png,391619,c27a57b1a4ea79382c9ac9b7e3b4fb94299c66037c6d191896f0f5128cb3035a,675,614,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack71.png,datasets/calibration/dataset/test/crack/crack71.png,test,crack,crack71.png,27454,f6c3a2b44c67bed7f6533c201a79a7704bd1b3967f804b193e4a0f9b63be7bab,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack85.png,datasets/calibration/dataset/test/crack/crack85.png,test,crack,crack85.png,20678,5b2acb106bdc8013182efc86b7922e5a0f88bbc1fc889729ff06e04aeafc75ad,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack88.png,datasets/calibration/dataset/test/crack/crack88.png,test,crack,crack88.png,27384,7f780faa248f2a8f4b656430bd7092e6207db6e18e17f1274afbe182b5600862,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack89.png,datasets/calibration/dataset/test/crack/crack89.png,test,crack,crack89.png,23985,8c9e3f7e1f8cd2a5117147d8f0e7e37ca7b8ae84383e0fe1064c29d42226c614,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack94.png,datasets/calibration/dataset/test/crack/crack94.png,test,crack,crack94.png,36654,664425640bc9eb251705e4d46b805cfac523ecb09bdcb1337c021e96cfd9df5f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/crack/crack99.png,datasets/calibration/dataset/test/crack/crack99.png,test,crack,crack99.png,32205,c1070584228ad0395a128fe38e4e726d3ce7595a242510be2e54233fb27fb2d9,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open107.png,datasets/calibration/dataset/test/opens/open107.png,test,opens,open107.png,46171,1456048d0c40bc1fc98b2aee25a0afd5a573eb0579afa8160f800764b4e8b8af,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open109.png,datasets/calibration/dataset/test/opens/open109.png,test,opens,open109.png,46786,3703362827073a0e1e4c8920cd2cdc657610505b2720b59e55a1dbdef6fc87da,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open117.png,datasets/calibration/dataset/test/opens/open117.png,test,opens,open117.png,28953,ded67aef31c4cffe83309dcf9023838ca37d76aa025074d735f232da04fa4470,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open12.png,datasets/calibration/dataset/test/opens/open12.png,test,opens,open12.png,37326,117f994eab226583157476bd3895fd388742feade297347ad553688fa7df1835,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open120.png,datasets/calibration/dataset/test/opens/open120.png,test,opens,open120.png,40692,ae695c8bde1f8eba91155afc9d43b1b357688d354ab68dafde6fc7709189bf19,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open121.png,datasets/calibration/dataset/test/opens/open121.png,test,opens,open121.png,36884,c409df17635632e9833561f067e92d485b3f771bb1e5f325a4f8bb44a20f2511,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open133.png,datasets/calibration/dataset/test/opens/open133.png,test,opens,open133.png,36703,b2ceda8a441a1c38bd1635812dd4cf85a4aa81f407d3b6194128d6946120e6a4,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open134.png,datasets/calibration/dataset/test/opens/open134.png,test,opens,open134.png,44601,36e3508ad5cc243302206dab0bb968d338d07aa3d729813175577b4f95d4b50f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open135.png,datasets/calibration/dataset/test/opens/open135.png,test,opens,open135.png,45521,ce4b9b501c663c69e59ade9fbb3c50f0964541a1c44d597be075eba401954be3,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open138.png,datasets/calibration/dataset/test/opens/open138.png,test,opens,open138.png,39406,098ae2c8dd653a24ef500c30bd545ef66540e771ca8f04ae5db5f29a6dee2ff5,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open148.png,datasets/calibration/dataset/test/opens/open148.png,test,opens,open148.png,47418,d8423f1fad2162f4126adf6730110be9ebefc90f39e989222e4d0d3c127f20ff,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open152.png,datasets/calibration/dataset/test/opens/open152.png,test,opens,open152.png,44571,d92ffb58dc4f61e1b1e2d47d1477d3568769bf28b3a76d6d3ee3d420a2124725,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open154.png,datasets/calibration/dataset/test/opens/open154.png,test,opens,open154.png,49408,e6149b1a6142d5e179028627ceceb9247d5db35745dbabc017ec57c39a98f2a0,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open28.png,datasets/calibration/dataset/test/opens/open28.png,test,opens,open28.png,39002,39badfdaa897372362c359f72b32a047590aa49fca7690c129a6809c3ae424e1,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open33.png,datasets/calibration/dataset/test/opens/open33.png,test,opens,open33.png,40222,f4f3be43d6b515445a85726a126dc9c4dc04abdea9ff5b85f2430ae20276f4cb,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open35.png,datasets/calibration/dataset/test/opens/open35.png,test,opens,open35.png,39044,523bd35f96334b9e55fb2fbd6dac76ad7f531237d7e1c7a99136a0db14899a5d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open38.png,datasets/calibration/dataset/test/opens/open38.png,test,opens,open38.png,37244,a2e3cbabc008e0b51a0463a7f6c1905c4e56cbe3142b01249bb48f28b04f7762,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open56.png,datasets/calibration/dataset/test/opens/open56.png,test,opens,open56.png,20169,824f5ed5e009943cf1efe8ea53f4d8d830ac0ac092fddde4ad63cae6ab3be699,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open61.png,datasets/calibration/dataset/test/opens/open61.png,test,opens,open61.png,46175,589919d406396991d3369cc0a760f83e5b87464ec3b8fb68d12dcc99816f31d5,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open68.png,datasets/calibration/dataset/test/opens/open68.png,test,opens,open68.png,46735,ff6d2cbb3b8b9b556ce03a8794f1ea2f85dc999926da53b2757bd6065d0b0e9f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open82.png,datasets/calibration/dataset/test/opens/open82.png,test,opens,open82.png,37284,6076e094539ca55b3897f984ef6d10f45ab1f7264a7fbc44f3609cce87e5b456,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open87.png,datasets/calibration/dataset/test/opens/open87.png,test,opens,open87.png,39381,3cd2faef2cf10dae2fccee27ec19efac502a94d9b6264127dd7e4db8f26cc8ea,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open9.png,datasets/calibration/dataset/test/opens/open9.png,test,opens,open9.png,45997,fc439d94d346aca880d0501f8efe2e0acb8e3f546efbbdce980e8fe35d8f2d61,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/open94.png,datasets/calibration/dataset/test/opens/open94.png,test,opens,open94.png,39947,6f25e99f8a3a0dea5a04d63791bf66e0bd045ccc693509725010e9b13787a701,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/opens/opens2.JPG,datasets/calibration/dataset/test/opens/opens2.JPG,test,opens,opens2.JPG,8120,4eab28ab765911a3663d4657c6484c8868b4d8a92bddafd83c85b841e03970f6,199,199,RGB,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others 1.png,datasets/calibration/dataset/test/other/others 1.png,test,other,others 1.png,65534,d5c9f4959c7d4871c10d1bc65055702feaba4cd1fee8eb470a43766767bc26d3,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others20.png,datasets/calibration/dataset/test/other/others20.png,test,other,others20.png,33438,60b2ba22b2ba811f43e0937da72d4f9f8f308f404162960c866f64791650b17b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others29.png,datasets/calibration/dataset/test/other/others29.png,test,other,others29.png,63842,30c47034f39e9e2832bf09495bbb29d5d194ae4e6cafcb66b4601ae49d9f927f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others30.png,datasets/calibration/dataset/test/other/others30.png,test,other,others30.png,63859,992cc11a01646a5d8de806714090b067983eba99fb2a869a614b2b81cd66616b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others42.png,datasets/calibration/dataset/test/other/others42.png,test,other,others42.png,27373,8ac7b3c5767036fb1cbafd286cbc9558e3d37646f7c13e5404a4044b24b5ce99,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others44.png,datasets/calibration/dataset/test/other/others44.png,test,other,others44.png,27354,0ea420cce5a2c87f13041b4041a27ec7b12e44e17e0f79ca38f92e2aefd9813f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others45.png,datasets/calibration/dataset/test/other/others45.png,test,other,others45.png,24181,38f9c4bd15fd2200ed589f774df8aaf6cb0001a47905a4722832ac69dc87bced,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others57.png,datasets/calibration/dataset/test/other/others57.png,test,other,others57.png,30665,7d90bff49e91e4d7d2cd974fd2a32add5c9a62aec7919d1313417539b0ecc974,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others60.png,datasets/calibration/dataset/test/other/others60.png,test,other,others60.png,64419,42fbba35bea540a991c08cd8c6f707d09110b10a8d26f248dc92ec34e433ce92,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others61.png,datasets/calibration/dataset/test/other/others61.png,test,other,others61.png,25175,d4adaa0218fe1d8e704fc7ab7ea185d04cfa179da6af18173c387f57233161d8,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others79.png,datasets/calibration/dataset/test/other/others79.png,test,other,others79.png,36623,2d28b4cd68489586dce611ecfcc787df1751887e64ba1fea6404fcb4200ed134,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/other/others80.png,datasets/calibration/dataset/test/other/others80.png,test,other,others80.png,18100,4d30a7f76f064af50a058713363a949b279ab57f987464df2019a49eda4d05de,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle104.png,datasets/calibration/dataset/test/particle/particle104.png,test,particle,particle104.png,51673,2893c75bc4e2a909755fe6267240e10e3c38ce136c72257d4338d5231efe6ea6,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle105.png,datasets/calibration/dataset/test/particle/particle105.png,test,particle,particle105.png,41830,84380bbe5402694160a735e75e6306e7c730249efab764231faaac72ec294689,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle111.png,datasets/calibration/dataset/test/particle/particle111.png,test,particle,particle111.png,53558,56409fd818e8a69191babd13ea1a3460e178289f116345ae35e4dcc7967b5482,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle115.png,datasets/calibration/dataset/test/particle/particle115.png,test,particle,particle115.png,34125,65f02ad5736ae616f1dd3a1d83095605d810ace80da4ee4c3f0b731dd7065d5a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle121.png,datasets/calibration/dataset/test/particle/particle121.png,test,particle,particle121.png,36183,0bf3b97ecc50c53ad6ce6692da620ea1c0244d377d64a419c98e38b00488741e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle127.png,datasets/calibration/dataset/test/particle/particle127.png,test,particle,particle127.png,41634,9535da24d89d64c2627989b5808d1244e59f7d9f35ebf42107e8698f90a7c6d4,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle13.png,datasets/calibration/dataset/test/particle/particle13.png,test,particle,particle13.png,36909,112cc79eb091c3da47e15a01bfedd88b39026a97c64761fe04b06a17fa032481,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle136.png,datasets/calibration/dataset/test/particle/particle136.png,test,particle,particle136.png,51653,401bf369a28dc1b037ddbdc4e4479cb295ef9ba605f57cb49d8ac0f3755d6093,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle141.png,datasets/calibration/dataset/test/particle/particle141.png,test,particle,particle141.png,35942,0efcf3a177e551a884bbd890f415051bdec03bb2f88470f940122e589162ebe3,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle143.png,datasets/calibration/dataset/test/particle/particle143.png,test,particle,particle143.png,51656,9f8f0b3087f37b90420ece73714e2571f4d26e02a82508c5ba0e3eadab485e43,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle22.png,datasets/calibration/dataset/test/particle/particle22.png,test,particle,particle22.png,34885,e9250b264e4aaf80c2bf7ddb3b60750edd0a664b57428030d8c047c567050841,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/particle/particle23.png,datasets/calibration/dataset/test/particle/particle23.png,test,particle,particle23.png,41925,ddb052ee75e62df45eb58a9662ba7f876b1165497d71cfbdc30a8f2cdbc2614d,256,256,L,valid,,False
